index,date,user,item,review_rating,review_text,review_length,has_references,Example,,
3293304,2019-02-02,BtIzOxxzB52-gxcVFTTWXg,burgerfi-new-york-3,5.0,"I came all the way from Brooklyn to this burger fi and was not disappointed! First time I had burger fi was in Florida and I loved it so much I ate it once a week as a cheat meal. I recently moved to NYC and was excited to know there are two, one in Bay Ridge and one on UES.<br><br>Food: the burger was nearly PERFECT! I&#39;ve tried different burger places in NYC and none come close to how good burgerfi is. The taste of the meat was a bit too &#34;meaty&#34; as in a bit undercooked (which I don&#39;t like) but I can overlook that if there&#39;s enough truffle aioli and special burgerfi sauce in my burger. Some other people may like this meaty taste more than I do. Maybe next time I&#39;ll try the veggie burger.<br>The bacon was crispy and cooked to perfection, the buns were not soggy and the cajun fries were as good as always.<br><br>Staff: very friendly.<br><br>Establishment: well kept and clean, which is always a plus and worth commenting on. It was not crowded and the line was short.<br><br>I definitely recommend stopping by this place. From all the burger places I&#39;ve tried in NYC, this has been my favorite so far.",205,0,0,,
2266454,2016-05-14,Fjgs87StKDWkmVGcJg57YA,riviera-maya-mexican-cuisine-bogota,4.0,The food is very good and not pricey at all. Its a BYOB which is great.  Cozy atmosphere,18,0,0,,
2838084,2017-11-05,V3-Bbq9uH6BnM2XsFXl6Sg,monikas-cafe-bar-astoria,5.0,"I have been coming here for years since I moved to Astoria and never disappointed with the food or service unsure what the other less positive reviews are about frankly not my experience.  The staff and bartenders are always eager to make sure your food and drinks are to your satisfaction, for me never a bad experience.  This is one of my favorite brunch places in Astoria and frequently here enjoying the bottomless drinks, my guests are never disappointed. The food is always delicious and I have enjoyed many of their menu items I am a fan also no one asked or paid me to post this review, it&#39;s been my honest experience.",113,0,0,,
2551997,2017-02-21,3-FX7ZfeAvGMmjdr4GcoHw,blue-water-grill-new-york,5.0,"This place was incredible. From the beautiful, bright decor, to the lovely staff and the impeccable food. I ate here this past weekend with some friends and tasted a little of everything. The seafood Cobb salad was delicious and dressed perfectly. The short rib rice bowl was a generous helping and cooked to perfection. I thoroughly enjoyed the blackened swordfish. It was layered with flavor. I couldn&#39;t get enough. We also had the charred broccoli and smoked mushrooms (loved the smokey flavor). In addition we had a sushi roll and a couple other items. Everything was wonderful! The seafood was so fresh. Every bite was a joy. To top it off, the dessert was amazing. Just the perfect ending to our lovely meal. I can&#39;t wait to dine here again.",130,0,0,,
1590168,2015-02-20,9-dxJcGBf-7EtDRWeOpCwQ,soba-ya-new-york,5.0,"Very good and decent Japanese noodle place. Food is not too expensive around 17-20 dollars big bowl. Although food is q bit salty, it's a meal definitely wort your money.",30,0,0,,
739769,2012-09-26,nF8AtFietMX3dHKw8DiY4w,blossom-vegan-restaurant-new-york-2,4.0,"I had an amazing dinner at Blossom! If your looking for upscale vegan food this is your place. The food is delicious, it will please both vegan and non vegan palates. The service is very attentive and helpful in explaining the dishes and picking out the right entree for your taste. The restaurant has a very intimate feel making it ideal for a date. I had the hickory basted tempeh. I highly recommend this dish if you like BBQ sauce. The prices are on the higher side, but nothing outlandish. I look forward to returning.",95,0,0,,
3246044,2018-12-15,MSGJhTD01oHyGfx3liyCYA,maman-new-york-5,5.0,"Great chai latte and they have oat milk! Coffee is alsp very good. Cookies look great, and small bites for lunch. A little bit small so can get pretty busy.",30,0,0,,
2160521,2016-03-09,-H4uJ2ArLXwIr1ddPmR3bg,cosme-new-york,2.0,"I had really high expectations for this place, I ended up going for brunch. The mexican bread basket was really good. The $18 huevos rancheros a total rip off. Nothing especial. We also had the chilaquiles, very tasty, but also, for $18, I would expect the chicken to be a significant part of the dish and not just a mere topping. The bread and the cocktails were the best part. All in all, a rip off... the brunch experience didn't entice me to explore the dinner menu.",87,0,0,,
3356407,2019-04-13,ULOrs09dQUPW7cJHpOdOuw,nicks-lobster-house-brooklyn,1.0,"Poorly managed. Reservation was at 730 but was seated at 8:15. Food took an hour to come. I spent almost 4 hours just to have dinner. Food is mediocre and pricey<br><br>On another note, the staff was nice.",37,0,0,,
829311,2013-02-03,C1WsGwpZzMxKJSKsDwlDPw,toloache-new-york-2,4.0,I'm always skeptical about places in the theater district but this place did not disappoint.  It gets pretty busy on the weekend for brunch so def recommend making a reservation.  There are 3 different kinds of Guacamole you can chose one of try them all.  I had the breakfast burritos and it was delicious and huge!  The avocado fries were a bit weird I have to admit.   Some of the servers were a little confused.  We asked for ketchup but one of them told us they didn't have any - but when we got the avocado fries... they gave us a small side of ketchup.  We asked someone else and eventually got some more.   Definitely recommend it for a pre-theater meal.,121,0,0,,
2695952,2017-06-27,DVAfPQMDU5oAdlmrbtGXeg,db-bistro-moderne-new-york-3,2.0,"There would be five stars if the final event in this review had not happened. <br>Two friends and I went after a matinee Sunday about 5:00. We had a drink at the bar, then were shown to our table prior to our reservation time of 5:30. Delicious food, great service. 4 drinks, coffee, appetizer, entrees, two desserts, coffee. Healthy tip. We sat talking for a bit afterwards. As we were five minutes from leaving, a gentleman (manager?) came to tell us a group was waiting for our table and asked us to leave. We planned to go anyway, were shocked at the approach and request, and walked out. A block away we regretted leaving as we did, regretted not saying something, regretted going in the first place. Lovely experience squashed.<br>While I&#39;m not likely to put down the restaurant without provocation, you can bet money DB will not be mentioned as a meal possibility while in the theater district, or at all, when asked by friends for recommendations. Unprofessional and dismissive at best, and a restaurateur&#39;s absolute no-no unless a guest is severely inebriated. We were not.",186,0,0,,
3710460,2020-11-08,yLS9AWvHWrAsLIXf-tmBtg,e-a-t-new-york,1.0,disgusting. overpriced. horrible service. food tasted gross. 10 dollars for barely an ounce of sorbet and it was sticky and hard. do not go here. ive also seen a another location with a d for their health rating. bad vibes all around,42,0,0,,
2002833,2015-11-30,giQ5oqIgynHhVQ7VC3_cLg,benny-tudinos-pizzeria-hoboken,5.0,"One of my favorites, weather you go to enjoy a slice of pizza, a cheap bite ($3.50 for a slice), or drunk food. This is the spot. The slices are huge so you only need to get one, it's cheap, taste great, and you don't have to wait. Every time I'm in Hoboken I stop in to get a slice.",60,0,0,,
1643268,2015-03-30,GHHq2IYaBnauA5_FfEcErg,sweatshop-williamsburg,5.0,Amazing place! I know good Italian coffee and this is even better! Such good vibes in here. The blonde long haired barista is such a babe too ;),28,0,0,,
90034,2008-11-29,YjSsAcqjgTsUQaGc_h1e8g,red-bamboo-new-york,5.0,"LOVE, LOVE, LOVE this place! I will say no more...",10,0,0,,
666672,2012-06-16,qPXSXVboQGNdtc-nOOPu-A,so-moon-nan-jip-palisades-park,5.0,"This is our go to spot for korean food.  It's the real stuff.  It's everything you want in a Korean food experience.  Fast service, great meat, great banchan.  You know its good because everyone there is korean.  I've come here a million times and not once was I disappointed.  Besides the BBQ I suggest their Kalbi tang soup- it's a great way to end your meal.",66,0,0,,
2587186,2017-03-25,03GyZ-Nd1AC2grVDjDUWMQ,bcd-tofu-house-new-york-3,3.0,"It was pretty good. Neither my brother nor I are Korean and we asked for an explanation of one of the dishes. The reply was really dismissive and super vague. Anyway, you win some you lose some.",37,0,0,,
2248328,2016-05-02,KkRYSA4khJYJanX7islDow,the-butchers-daughter-new-york,4.0,"I'd actually rate this a 3.5/5 based on the food, but I rounded up cuz I did enjoy the vibes there!  By that, I mean the bright, chic ambience that made it the perfect spot for Instagrammers and/or health-conscious weekend brunches.  We went on a Saturday at around 1pm, and the wait was only 15 minutes.   In terms of food/drinks, I got a smoothie, which I really liked, but it costed $9 - I swear healthy food is overpriced in the city!!  Food wise, I got the avocado eggs benedict, which I must say, did not meet my expectations at all.  You would think that combining avocado toast and Eggs Benedict (the two brunch staples) would be absolutely mesmerizing, but this was just very very average.  Meanwhile, my friend got the French Toast, which I thought was pretty interesting since the toast itself was made from multigrain bread, giving it a very rough texture.  I don't mean rough in a bad way though, it just makes it quite different (and definitely healthier) from the French Toast you would typically find!",180,0,0,,
