,index,date,user,item,review_rating,review_text,review_length,has_references,Example,Unnamed: 9,Unnamed: 10,prediction,answers
142,669843,2012-06-20,nV340H_xSy7m7icIS6776A,russ-and-daughters-new-york,5.0,"I had the Fancy Delancey, which includes dill cream cheese, smoked thinly sliced tuna, and wasabi roe. While it's not the cheapest sandwich, it's absolutely reasonable for the quality of ingredients you're getting. The texture and pops of little roe eggs really knock the sandwich to another planet. However, the bagel for me was extremely mediocre. Dry, bready, and lacking in crust and chewy texture. I had a piece of herring for $3-4, which was really salty, but delicious like sushi. I would recommend eating it on bread or a cracker with cream sauce, anything to knock the saltiness down. This seems like a take out place though. I would buy bagels separately from place and then pick out your ingredients for sandwich making. I'm sure buying them individually is cheaper and gives you more food for sandwich making. Then just Frankenstein your own great bagel sandwich, slather on the cream cheese, top on your lox, sprinkle some roe, and enjoy.",161,0,0,,,0,"No reference.

The text focuses on a personal experience and opinion about the food and suggests a way to improve the experience by assembling ingredients separately. It doesn't mention other reviews or external recommendations."
143,3146241,2018-08-25,YrbuwfnrhEWM78bApehLmA,nine-thai-forest-hills,5.0,"My daughter and I like this restaurant. We ate dinner at this restaurant, and ordered Thai green salad, curry chicken. Food is delicious, service is good. We will be back soon.",31,0,0,,,0,"No reference.

The review simply describes a personal experience and doesn't mention any external sources or comparisons to other reviews/establishments."
144,3108104,2018-07-20,Dn9WpnFkeoyd1Wb7h-oriA,tea-garden-tenafly,1.0,"Not good.<br>Food is not tasty.<br>We ordered run of the mill items and were let down in each and every item. Boneless ribs managed to be both fatty and dry. All other meat dishes were dry and bland. <br>Portion size is small for the price they charge.<br>Big let down, I don&#39;t usually go out of my way to review negatively but I will not be ordering from this place again.",69,0,0,,,0,"No reference.

The review focuses entirely on the personal experience with the food and service and doesn't mention any external sources like reviews or recommendations."
145,1060168,2013-11-03,u4xPrZRRWXoDXBdwMDcj5A,elmo-new-york,4.0,"Went here today for the first time for brunch.  I had the eggs Benedict, and it was really good.  The portions are really generous for $10, and the waitstaff is very friendly.  Would definitely go back again to try the margaritas.",41,0,0,,,0,"No reference.

The review simply describes a personal experience and doesn't mention or reference any external sources like reviews or recommendations from other platforms."
146,1164551,2014-02-22,3X-gE7-tQnhZGcxaqSRApw,bar-americain-new-york-2,3.0,"Bar Americain has become my go-to bar (in a formal dining room) any time I find myself in the Rockefeller Center area with friends. The cocktails (around $14) has artfully made. Service has always been impeccable. Americain fries and the grilled pizza hit the spot, although on may say that there is more than enough cheese on it. Can't wait to have an actual meal here, but for now - this quieter restaurant and its calm bar make this place a great spot to unwind and enjoy.",87,0,0,,,0,"No reference.

The text describes a personal experience and preference for the restaurant, without mentioning any external reviews or comparisons to other sources."
147,722808,2012-09-01,Fbio_hP3XGglNvg2fIQzwg,saravana-bhavan-new-york-2,4.0,"Been here a couple of times and have found it as good as it is spicy, very both.  Good value too, especially once you start learning the menu.  Fun for the adventurous.  All vegetarian.  Not great service, but fairly fast.",40,0,0,,,0,"No reference.

The review describes a personal experience and doesn't mention or reference any external sources like other reviews or websites."
148,1136479,2014-01-25,Ue0NWUgoRlOcVp5cdCX5Ig,underground-pizza-new-york,4.0,"Popped in for a quick lunch based upon the great reviews this place got on yelp. Thanks to the yelp community I had a great lunch. Tried the grandma slice and it was delish. These guys know how to move a crowded lunch line so nobody had to wait too long for their food. There is a nice seating area on the upper level too. I don't work too close to here, but I would come back.",77,1,0,,,1,"Reference to other reviews.

The text explicitly mentions ""great reviews this place got on yelp"" and thanks the ""yelp community."" This demonstrates a reliance on external reviews to make the decision to visit."
149,3203990,2018-10-29,wwYQQHrOlpAur4ThV2P-qQ,le-parisien-new-york,5.0,"I had an omelet with black coffee and it was fantastic.<br>Foods came pretty fast. The amount was enough for a brunch meal for woman. <br>The server was really nice and kept providing me with coffee when the cup looks empty. <br>Gaps between tables look somewhat narrow so it can be inconvenient when go through the gaps but for me, it was  not that uncomfortable. But you might be listening to the conversation at tables next to you.<br>Overall, I was definitely satisfied with Le Parisien.",84,0,0,,,0,"No reference. 
The text describes a personal experience and doesn't mention any reviews or recommendations from external sources."
150,1197387,2014-03-25,JLVPVfnpNbXNNtgNXnsLvQ,bosna-express-ridgewood,3.0,"The lamb/burger super flat patty between pita bread was pretty good for being boring. Didn't leave the best taste in my mouth after putting down $9 + tip. Not worth it and wouldn't recommend this place. It's no bigger that 100sq feet including the kitchen, which was the most charming thing about this place. You, as the customer, can do way better in this neighborhood.",65,0,0,,,0,"No reference.

The review focuses solely on the personal experience and opinion of the food and atmosphere, without mentioning or referencing other reviews or external recommendations."
151,1459279,2014-11-09,DRT-FcIa-ls1AqCX9e5Nvg,the-dubliner-new-york,3.0,"I came here for a work sponsored happy hour and networking event.  It is on Stone Street, and although most of FiDi is a wasteland after dark, this street is buzzing with activity - especially when it is warm out, as they put communal tables in the street.   The Dubliner is a decent Irish pub.  It isn't anything too special, but it is pretty spacious, lots of dark wood, very clean and is staffed by some friendly people.  It isn't fancy, but it is definitely not divey, either.  Our group had all sorts of appetizers and we all had a few drinks.  The service was very good and we were well taken care of by the server.",117,0,0,,,0,"No reference.

The review describes a personal experience and doesn't mention or refer to other reviews or recommendations from external sources. It simply recounts the experience at the pub."
