,Unnamed: 0,index,date,user,item,review_rating,review_text,review_length,has_references,prediction,answers
114,114,279566,2010-08-08,dADCfXaXZH5cBNcdGjB41Q,el-centro-new-york,4.0,"I went here on a Wednesday night and we were seated in about 10 minutes.  I ordered the mahi mahi tacos and they were awesome.  Two small tacos, but enough for me.  My friends ordered the cheese enchiladas and the chicken chilaquiles (these can be skipped if you are not used to them in general). This looks like a fun place to come with a group of people and next time I will definitely try the margaritas!",77,0,0,No reference. # The review solely describes the user's experience and doesn't mention or allude to other reviews or the Yelp platform itself.
115,115,362750,2011-02-08,yDm4nX0U830eJ6tQE9KZZw,alis-restaurant-brooklyn-3,5.0,"Ali, the owner / chef / bartender / neighborhood character behind the awesome 280 cafe and lounge had a revelation in the kitchen. He called his creation ""Cilantro Fries"" and dinning in Bushwick has not been the same since. You can't go wrong with this place - its unpretentious and just plain good.",53,0,0,"No reference. # The review solely describes the restaurant and owner's creation, without mentioning other reviews or Yelp itself."
116,116,298263,2010-09-20,kwLjahEd7YrUHS2c84JfAw,corner-bistro-new-york,5.0,"Drool is running down my chin as I think to my last Corner Bistro burger and beer.  Small, dark pub. Juicy burgers-only menu.  The perfect setting for a secret and satisfying rendevous of burger-lovin'.",34,0,0,"No reference. # The review solely describes the user's experience and craving for a burger, without mentioning or referencing other reviews or the Yelp platform itself."
117,117,3011405,2018-04-21,s8GsNvPjms-tv5ARqCKM_Q,veggie-castle-ii-south-richmond-hill,2.0,The food is great but the customer service is so deplorable that it&#39;s extremely difficult to have a positive experience her. Staff act as if it&#39;s problem to serve. Staff need professional development ASAP.,34,0,0,No reference. # The review solely describes the experience and doesn't mention or allude to other reviews or the Yelp platform itself.
118,118,2159550,2016-03-08,ACTIu-DlRAXdAkNOKnC0Lw,gigis-pizza-whitestone,5.0,"I Always stop by here when im in the area, i love the staff almost as much as i love the pizza! The owner is always very friendly he always greets the customers. The staff always makes my orders exactly how i want them and they remember. The baked ziti is amazing too!",53,0,0,No reference # The review describes a personal experience and doesn't mention or allude to other reviews or the Yelp platform itself.
119,119,2202200,2016-04-03,iU_9ML3WFlJpPaepXshdfw,tuttles-new-york,1.0,Terrible establishment run by an few male chauvinists who know nothing about customer service. Went there for brunch and was served pancakes that were absolutely charred. When I asked for the strawberries that were advertised on the menu with the pancakes the server returned with a couple of strawberries in a small dish. Server seemed apologetic and frustrated. The Garden out back is quite beautiful and probably the only thing that keeps this place alive- don't throw your money down this bottomless pit.,83,0,0,No reference # The review solely describes a negative personal experience and doesn't mention or allude to other reviews or the review platform itself.
120,120,3546562,2019-11-11,0HKSwlQfMzqO_B430LHZhA,fresh-and-co-new-york-city,3.0,"This place is everywhere in nyc. You can bet on having a salad that tastes pretty standard. I&#39;d say for what I paid for, I wasn&#39;t impressed with the flavors or the serving size.. I need more food! <br><br>If you&#39;re pressed for time, just need to chug down some food and don&#39;t want any surprises, you can count on this place. But I, knowing what I know now, will not return to this standard place! I need some adventure!!",79,0,0,"No reference. # The review describes a personal experience and expresses a desire for ""adventure,"" indicating a personal preference rather than referencing other reviews."
121,121,1070217,2013-11-14,OVbCqnm8g8GxmgKxPYlgpw,pho-grand-new-york-2,3.0,"Came here yesterday after seeing such great yelp reviews. I got #2, small - pho with fresh eye round, tendons and other items (I don't remember). The noodles and the fresh eye round was fabulous. The noodles are slightly thinner than other places and was cooked just right: soft and chewy. The beef was fresh. But my only complaint is the soup, thus why I gave Pho Grand 3 stars. Two important qualities of pho beef soup to me is 1: how hot the broth is 2: how long it lasts in my tongue and carries through with the noodle. The broth was not hot enough to slightly cook my bean sprouts and beef. My broth turned pinkish because of the raw beef, but the beef didn't cook a little more, it was basically a disc of pink meat. While some people prefer this, I don't, because pho is not steak carpaccio on top of noodles. Also, the depth of flavor in the soup was short-lived. When the soup first entered my moth, it was mellow beef, great but soon after, there was no substantial taste. Eating the soup along with the noodle almost felt like the soup was whispering ""help! I barely exist."" I also got Vietnamese spring rolls, they were standard, but a little on the skinny side.",220,1,1,"Reference to other reviews # explicitly mentions ""yelp reviews"""
122,122,2225544,2016-04-18,xNOStYfccBZ-2_GRhsJW5w,xian-famous-foods-new-york-6,5.0,"DELICIOUS. Let me start out by saying that I lived in China for a bit and found it SO HARD to locate a place that would give me authentic noodles. AND THEN I FOUND MY MECCA This place. is. Everything. The wait is totally crazy but worth it because its cheap and tasty af. This is the real deal, not your run of the mill chinese place.",67,0,0,No reference # The review describes a personal experience and doesn't mention or refer to other reviews or Yelp itself.
123,123,3732323,2021-01-14,DEVHYWwI8HhM0unFmhYzeg,bk-jani-bushwick,5.0,Amazing service! The staff is great and the food is cooked perfectly. Would definitely recommend to anyone in the mood for well cooked flavorful burgers or chops!,27,0,0,"No reference. # This review solely describes the user's experience and provides a recommendation based on that experience, without mentioning other reviews or Yelp itself in relation to reviews."
124,124,3658924,2020-06-23,9l2tvJ5LP3pLUF7IyzzGKA,zoma-new-york,5.0,"zoma we miss you! please open soon, please! <br>(for others: best ethiopean food in nyc hands down)",17,0,1,"Reference to other reviews # The phrase ""for others: best ethiopean food in nyc hands down"" implies a comparison to other reviews/ratings."
125,125,2279084,2016-05-22,kT78sUaoOSvrYpRh_Y7pRA,trattoria-zero-otto-nove-new-york-8,5.0,"We thought the food was wonderful.  We had beets and burrata for an appetizer.  We enjoyed the pizza with the butternut squash purée, spicy pancetta, smoked mozzarella and basil, plus the pork chops.  All item were delicious!",37,0,0,No reference # The review solely describes the user's experience and doesn't mention or allude to other reviews or Yelp.
126,126,616833,2012-03-31,G739UEnDlsQIe4lNypITYw,ise-menkui-tei-new-york,5.0,"This is hands down the best ramen I've had, both in New York and California. Very very reasonably priced, friendly waitress, fast service, perfect portions. The soup was perfect, not too salty unlike a lot of ramen places. If I lived in NY, I would definitely be a regular.",49,0,0,No reference # The review solely describes the user's experience and makes a comparison to other ramen places without mentioning other reviews or Yelp.
127,127,495442,2011-09-23,p5jco16vlR-OhwLJjl1SqQ,al-bustan-new-york,2.0,"Al Bustan is one of those places that has great decor, and all the trappings of a nice place, but just does not come together. The service was pretty bad... very sporadic. The food was disappointing, im sure the hummus was out of a can, the bread was cold, the meat was dry. It was just very underwhelming. You want to like the place, but it just does not seal the deal.",72,0,0,No reference # The review solely describes the user's experience and opinion about the restaurant without mentioning other reviews or the platform Yelp.
